REVIEW_ID,DEVICE_ID,LOT_NUMBER,PRODUCT,REGION,DATE,REVIEW_TEXT,RATING
1170,SC-2024-340-170,LOT340,SmartCollar,AMERICAS,2024-12-14,Great device with excellent battery life. Very satisfied with performance.,5
1171,SC-2024-340-171,LOT340,SmartCollar,AMERICAS,2024-11-14,Perfect collar with amazing battery performance. Highly recommend!,5
1172,SC-2024-340-172,LOT340,SmartCollar,AMERICAS,2024-10-24,Best pet collar we've owned. Build quality is outstanding.,4
1173,SC-2024-340-173,LOT340,SmartCollar,AMERICAS,2024-10-23,Perfect collar with amazing battery performance. Highly recommend!,4
1174,SC-2024-340-174,LOT340,SmartCollar,AMERICAS,2024-10-23,Fantastic device with consistent performance. Great value for money.,4
1175,SC-2024-340-175,LOT340,SmartCollar,AMERICAS,2024-11-11,Perfect collar with amazing battery performance. Highly recommend!,4
1176,SC-2024-340-176,LOT340,SmartCollar,AMERICAS,2024-12-05,Love this product! Battery lasts forever and GPS is accurate.,4
1177,SC-2024-340-177,LOT340,SmartCollar,AMERICAS,2024-11-17,Great device with excellent battery life. Very satisfied with performance.,5
1178,SC-2024-340-178,LOT340,SmartCollar,AMERICAS,2024-11-14,Great device with excellent battery life. Very satisfied with performance.,5
1179,SC-2024-340-179,LOT340,SmartCollar,AMERICAS,2024-11-12,Works perfectly in all weather conditions. Highly recommend!,5
1180,SC-2024-340-180,LOT340,SmartCollar,AMERICAS,2024-10-19,Exceptional quality and reliability. Could not be happier!,4
1181,SC-2024-340-181,LOT340,SmartCollar,AMERICAS,2024-10-16,Best pet collar we've owned. Build quality is outstanding.,4
1182,SC-2024-340-182,LOT340,SmartCollar,AMERICAS,2024-11-02,"Meets basic needs, solid product overall.",3
1183,SC-2024-340-183,LOT340,SmartCollar,AMERICAS,2024-12-02,Good basic functionality but always room for improvement.,3
1184,SC-2024-340-184,LOT340,SmartCollar,AMERICAS,2024-10-27,Great device with excellent battery life. Very satisfied with performance.,5
1185,SC-2024-340-185,LOT340,SmartCollar,AMERICAS,2024-11-14,Perfect collar with amazing battery performance. Highly recommend!,4
1186,SC-2024-340-186,LOT340,SmartCollar,AMERICAS,2024-12-04,Love this product! Battery lasts forever and GPS is accurate.,4
1187,SC-2024-340-187,LOT340,SmartCollar,AMERICAS,2024-11-28,Love this product! Battery lasts forever and GPS is accurate.,4
1188,SC-2024-340-188,LOT340,SmartCollar,AMERICAS,2024-11-06,Very impressed with the durability and battery life.,4
1189,SC-2024-340-189,LOT340,SmartCollar,AMERICAS,2024-11-17,Perfect collar with amazing battery performance. Highly recommend!,4
1190,SC-2024-340-190,LOT340,SmartCollar,AMERICAS,2024-11-26,Good basic functionality but always room for improvement.,3
1191,SC-2024-340-191,LOT340,SmartCollar,AMERICAS,2024-10-21,"Meets basic needs, solid product overall.",3
1192,SC-2024-340-192,LOT340,SmartCollar,AMERICAS,2024-11-16,Exceptional quality and reliability. Could not be happier!,4
1193,SC-2024-340-193,LOT340,SmartCollar,AMERICAS,2024-11-07,Exceptional quality and reliability. Could not be happier!,4
1194,SC-2024-340-194,LOT340,SmartCollar,AMERICAS,2024-10-20,Exceptional quality and reliability. Could not be happier!,5
1195,SC-2024-340-195,LOT340,SmartCollar,AMERICAS,2024-11-17,Love this product! Battery lasts forever and GPS is accurate.,5
1196,SC-2024-340-196,LOT340,SmartCollar,AMERICAS,2024-11-09,Perfect collar with amazing battery performance. Highly recommend!,4
1197,SC-2024-340-197,LOT340,SmartCollar,AMERICAS,2024-10-16,Love this product! Battery lasts forever and GPS is accurate.,4
1198,SC-2024-340-198,LOT340,SmartCollar,AMERICAS,2024-11-24,Love this product! Battery lasts forever and GPS is accurate.,5
1199,SC-2024-340-199,LOT340,SmartCollar,AMERICAS,2024-11-01,Fantastic device with consistent performance. Great value for money.,4
1200,SC-2024-340-200,LOT340,SmartCollar,AMERICAS,2024-11-25,Best pet collar we've owned. Build quality is outstanding.,4
1201,SC-2024-340-201,LOT340,SmartCollar,AMERICAS,2024-10-20,Great device with excellent battery life. Very satisfied with performance.,5
1202,SC-2024-340-202,LOT340,SmartCollar,AMERICAS,2024-10-24,Exceptional quality and reliability. Could not be happier!,4
1203,SC-2024-340-203,LOT340,SmartCollar,AMERICAS,2024-10-18,Great device with excellent battery life. Very satisfied with performance.,4
1204,SC-2024-340-204,LOT340,SmartCollar,AMERICAS,2024-10-21,Perfect collar with amazing battery performance. Highly recommend!,5
1205,SC-2024-340-205,LOT340,SmartCollar,AMERICAS,2024-12-12,Exceptional quality and reliability. Could not be happier!,4
1206,SC-2024-340-206,LOT340,SmartCollar,AMERICAS,2024-11-15,Great device with excellent battery life. Very satisfied with performance.,4
1207,SC-2024-340-207,LOT340,SmartCollar,AMERICAS,2024-10-26,Works perfectly in all weather conditions. Highly recommend!,5
1208,SC-2024-340-208,LOT340,SmartCollar,AMERICAS,2024-10-19,Best pet collar we've owned. Build quality is outstanding.,5
1209,SC-2024-340-209,LOT340,SmartCollar,AMERICAS,2024-10-17,"Meets basic needs, solid product overall.",2
1210,SC-2024-340-210,LOT340,SmartCollar,AMERICAS,2024-10-31,Works perfectly in all weather conditions. Highly recommend!,5
1211,SC-2024-340-211,LOT340,SmartCollar,AMERICAS,2024-11-01,Perfect collar with amazing battery performance. Highly recommend!,4
1212,SC-2024-340-212,LOT340,SmartCollar,AMERICAS,2024-12-08,Exceptional quality and reliability. Could not be happier!,4
1213,SC-2024-340-213,LOT340,SmartCollar,AMERICAS,2024-11-27,Works as expected. Decent value for money.,2
1214,SC-2024-340-214,LOT340,SmartCollar,AMERICAS,2024-12-06,Very impressed with the durability and battery life.,5
1215,SC-2024-340-215,LOT340,SmartCollar,AMERICAS,2024-11-04,Good basic functionality but always room for improvement.,3
1216,SC-2024-340-216,LOT340,SmartCollar,AMERICAS,2024-10-22,Exceptional quality and reliability. Could not be happier!,5
1217,SC-2024-340-217,LOT340,SmartCollar,AMERICAS,2024-10-20,Fantastic device with consistent performance. Great value for money.,5
1218,SC-2024-340-218,LOT340,SmartCollar,AMERICAS,2024-11-24,Love this product! Battery lasts forever and GPS is accurate.,4
1219,SC-2024-340-219,LOT340,SmartCollar,AMERICAS,2024-11-13,"Meets basic needs, solid product overall.",3
1220,SC-2024-340-220,LOT340,SmartCollar,AMERICAS,2024-11-06,Best pet collar we've owned. Build quality is outstanding.,4
1221,SC-2024-340-221,LOT340,SmartCollar,AMERICAS,2024-12-05,Love this product! Battery lasts forever and GPS is accurate.,4
1222,SC-2024-340-222,LOT340,SmartCollar,AMERICAS,2024-12-14,Perfect collar with amazing battery performance. Highly recommend!,4
1223,SC-2024-340-223,LOT340,SmartCollar,AMERICAS,2024-12-02,"Meets basic needs, solid product overall.",1
1224,SC-2024-340-224,LOT340,SmartCollar,AMERICAS,2024-10-25,Fantastic device with consistent performance. Great value for money.,5
1225,SC-2024-340-225,LOT340,SmartCollar,AMERICAS,2024-11-28,Fantastic device with consistent performance. Great value for money.,5
1226,SC-2024-340-226,LOT340,SmartCollar,AMERICAS,2024-11-20,Love this product! Battery lasts forever and GPS is accurate.,4
1227,SC-2024-340-227,LOT340,SmartCollar,AMERICAS,2024-10-26,Best pet collar we've owned. Build quality is outstanding.,5
1228,SC-2024-340-228,LOT340,SmartCollar,AMERICAS,2024-11-22,Perfect collar with amazing battery performance. Highly recommend!,5
1229,SC-2024-340-229,LOT340,SmartCollar,AMERICAS,2024-11-26,Best pet collar we've owned. Build quality is outstanding.,4
1230,SC-2024-340-230,LOT340,SmartCollar,AMERICAS,2024-11-04,Very impressed with the durability and battery life.,5
1231,SC-2024-340-231,LOT340,SmartCollar,AMERICAS,2024-11-17,Perfect collar with amazing battery performance. Highly recommend!,5
1232,SC-2024-340-232,LOT340,SmartCollar,AMERICAS,2024-10-25,Great device with excellent battery life. Very satisfied with performance.,5
1233,SC-2024-340-233,LOT340,SmartCollar,AMERICAS,2024-11-01,"Meets basic needs, solid product overall.",3
1234,SC-2024-340-234,LOT340,SmartCollar,AMERICAS,2024-10-23,Love this product! Battery lasts forever and GPS is accurate.,5
1235,SC-2024-340-235,LOT340,SmartCollar,AMERICAS,2024-12-06,Fantastic device with consistent performance. Great value for money.,5
1236,SC-2024-340-236,LOT340,SmartCollar,AMERICAS,2024-11-11,Works perfectly in all weather conditions. Highly recommend!,4
1237,SC-2024-340-237,LOT340,SmartCollar,AMERICAS,2024-10-18,"Meets basic needs, solid product overall.",3
1238,SC-2024-340-238,LOT340,SmartCollar,AMERICAS,2024-11-28,Fantastic device with consistent performance. Great value for money.,4
1239,SC-2024-340-239,LOT340,SmartCollar,AMERICAS,2024-10-20,Best pet collar we've owned. Build quality is outstanding.,4
1240,SC-2024-340-240,LOT340,SmartCollar,AMERICAS,2024-10-25,Best pet collar we've owned. Build quality is outstanding.,4
1241,SC-2024-340-241,LOT340,SmartCollar,AMERICAS,2024-12-05,Satisfactory performance overall. Does what it should.,3
1242,SC-2024-340-242,LOT340,SmartCollar,AMERICAS,2024-11-22,Love this product! Battery lasts forever and GPS is accurate.,4
1243,SC-2024-340-243,LOT340,SmartCollar,AMERICAS,2024-10-15,Fantastic device with consistent performance. Great value for money.,5
1244,SC-2024-340-244,LOT340,SmartCollar,AMERICAS,2024-12-11,Best pet collar we've owned. Build quality is outstanding.,4
1245,SC-2024-340-245,LOT340,SmartCollar,AMERICAS,2024-10-23,Fantastic device with consistent performance. Great value for money.,4
1246,SC-2024-340-246,LOT340,SmartCollar,AMERICAS,2024-12-08,Great device with excellent battery life. Very satisfied with performance.,5
1247,SC-2024-340-247,LOT340,SmartCollar,AMERICAS,2024-11-26,Best pet collar we've owned. Build quality is outstanding.,5
1248,SC-2024-340-248,LOT340,SmartCollar,AMERICAS,2024-11-05,Very impressed with the durability and battery life.,5
1249,SC-2024-340-249,LOT340,SmartCollar,AMERICAS,2024-10-27,Exceptional quality and reliability. Could not be happier!,5
1250,SC-2024-340-250,LOT340,SmartCollar,AMERICAS,2024-11-21,Works perfectly in all weather conditions. Highly recommend!,4
1251,SC-2024-340-251,LOT340,SmartCollar,AMERICAS,2024-10-22,Perfect collar with amazing battery performance. Highly recommend!,4
1252,SC-2024-340-252,LOT340,SmartCollar,AMERICAS,2024-12-01,Works as expected. Decent value for money.,3
1253,SC-2024-340-253,LOT340,SmartCollar,AMERICAS,2024-11-05,Works perfectly in all weather conditions. Highly recommend!,4
1254,SC-2024-340-254,LOT340,SmartCollar,AMERICAS,2024-11-19,Exceptional quality and reliability. Could not be happier!,5
1255,SC-2024-340-255,LOT340,SmartCollar,AMERICAS,2024-12-02,Works as expected. Decent value for money.,2
1256,SC-2024-340-256,LOT340,SmartCollar,AMERICAS,2024-11-06,Very impressed with the durability and battery life.,4
1257,SC-2024-340-257,LOT340,SmartCollar,AMERICAS,2024-11-17,"Meets basic needs, solid product overall.",3
1258,SC-2024-340-258,LOT340,SmartCollar,AMERICAS,2024-11-08,Exceptional quality and reliability. Could not be happier!,5
1259,SC-2024-340-259,LOT340,SmartCollar,AMERICAS,2024-11-15,"Meets basic needs, solid product overall.",2
1260,SC-2024-340-260,LOT340,SmartCollar,AMERICAS,2024-12-14,Best pet collar we've owned. Build quality is outstanding.,4
1261,SC-2024-340-261,LOT340,SmartCollar,AMERICAS,2024-10-21,Exceptional quality and reliability. Could not be happier!,5
1262,SC-2024-340-262,LOT340,SmartCollar,AMERICAS,2024-12-02,Best pet collar we've owned. Build quality is outstanding.,4
1263,SC-2024-340-263,LOT340,SmartCollar,AMERICAS,2024-12-01,Works as expected. Decent value for money.,3
1264,SC-2024-340-264,LOT340,SmartCollar,AMERICAS,2024-11-07,Satisfactory performance overall. Does what it should.,3
1265,SC-2024-340-265,LOT340,SmartCollar,AMERICAS,2024-12-10,Great device with excellent battery life. Very satisfied with performance.,4
1266,SC-2024-340-266,LOT340,SmartCollar,AMERICAS,2024-10-18,Very impressed with the durability and battery life.,5
1267,SC-2024-340-267,LOT340,SmartCollar,AMERICAS,2024-10-25,Satisfactory performance overall. Does what it should.,3
1268,SC-2024-340-268,LOT340,SmartCollar,AMERICAS,2024-10-17,Works as expected. Decent value for money.,3
1269,SC-2024-340-269,LOT340,SmartCollar,AMERICAS,2024-11-11,Good basic functionality but always room for improvement.,2
1270,SC-2024-340-270,LOT340,SmartCollar,AMERICAS,2024-11-01,Best pet collar we've owned. Build quality is outstanding.,4
1271,SC-2024-340-271,LOT340,SmartCollar,AMERICAS,2024-11-26,Works as expected. Decent value for money.,3
1272,SC-2024-340-272,LOT340,SmartCollar,AMERICAS,2024-11-11,Love this product! Battery lasts forever and GPS is accurate.,5
1273,SC-2024-340-273,LOT340,SmartCollar,AMERICAS,2024-12-08,Perfect collar with amazing battery performance. Highly recommend!,5
1274,SC-2024-340-274,LOT340,SmartCollar,AMERICAS,2024-11-17,Works perfectly in all weather conditions. Highly recommend!,5
1275,SC-2024-340-275,LOT340,SmartCollar,AMERICAS,2024-12-11,Perfect collar with amazing battery performance. Highly recommend!,4
1276,SC-2024-340-276,LOT340,SmartCollar,AMERICAS,2024-12-01,Love this product! Battery lasts forever and GPS is accurate.,4
1277,SC-2024-340-277,LOT340,SmartCollar,AMERICAS,2024-11-24,Great device with excellent battery life. Very satisfied with performance.,5
1278,SC-2024-340-278,LOT340,SmartCollar,AMERICAS,2024-11-06,Good basic functionality but always room for improvement.,3
1279,SC-2024-340-279,LOT340,SmartCollar,AMERICAS,2024-11-16,Exceptional quality and reliability. Could not be happier!,4
1280,SC-2024-340-280,LOT340,SmartCollar,AMERICAS,2024-11-01,Exceptional quality and reliability. Could not be happier!,5
1281,SC-2024-340-281,LOT340,SmartCollar,AMERICAS,2024-12-14,Great device with excellent battery life. Very satisfied with performance.,4
1282,SC-2024-340-282,LOT340,SmartCollar,AMERICAS,2024-10-24,Exceptional quality and reliability. Could not be happier!,4
1283,SC-2024-340-283,LOT340,SmartCollar,AMERICAS,2024-12-08,Great device with excellent battery life. Very satisfied with performance.,5
1284,SC-2024-340-284,LOT340,SmartCollar,AMERICAS,2024-10-16,"Meets basic needs, solid product overall.",3
1285,SC-2024-340-285,LOT340,SmartCollar,AMERICAS,2024-11-28,Great device with excellent battery life. Very satisfied with performance.,4
1286,SC-2024-340-286,LOT340,SmartCollar,AMERICAS,2024-11-25,Love this product! Battery lasts forever and GPS is accurate.,5
1287,SC-2024-340-287,LOT340,SmartCollar,AMERICAS,2024-10-29,Perfect collar with amazing battery performance. Highly recommend!,5
1288,SC-2024-340-288,LOT340,SmartCollar,AMERICAS,2024-12-02,Works as expected. Decent value for money.,2
1289,SC-2024-340-289,LOT340,SmartCollar,AMERICAS,2024-12-02,Exceptional quality and reliability. Could not be happier!,4
1290,SC-2024-340-290,LOT340,SmartCollar,AMERICAS,2024-12-02,Best pet collar we've owned. Build quality is outstanding.,4
1291,SC-2024-340-291,LOT340,SmartCollar,AMERICAS,2024-11-24,Works as expected. Decent value for money.,1
1292,SC-2024-340-292,LOT340,SmartCollar,AMERICAS,2024-11-24,Very impressed with the durability and battery life.,4
1293,SC-2024-340-293,LOT340,SmartCollar,AMERICAS,2024-11-05,Best pet collar we've owned. Build quality is outstanding.,4
1294,SC-2024-340-294,LOT340,SmartCollar,AMERICAS,2024-11-12,Very impressed with the durability and battery life.,5
1295,SC-2024-340-295,LOT340,SmartCollar,AMERICAS,2024-10-20,Great device with excellent battery life. Very satisfied with performance.,5
1296,SC-2024-340-296,LOT340,SmartCollar,AMERICAS,2024-11-19,Great device with excellent battery life. Very satisfied with performance.,4
1297,SC-2024-340-297,LOT340,SmartCollar,AMERICAS,2024-11-23,Exceptional quality and reliability. Could not be happier!,5
1298,SC-2024-340-298,LOT340,SmartCollar,AMERICAS,2024-12-08,Good basic functionality but always room for improvement.,3
1299,SC-2024-340-299,LOT340,SmartCollar,AMERICAS,2024-11-06,Exceptional quality and reliability. Could not be happier!,5
1300,SC-2024-340-300,LOT340,SmartCollar,AMERICAS,2024-10-21,Love this product! Battery lasts forever and GPS is accurate.,4
1301,SC-2024-340-301,LOT340,SmartCollar,AMERICAS,2024-12-14,Great device with excellent battery life. Very satisfied with performance.,5
1302,SC-2024-340-302,LOT340,SmartCollar,AMERICAS,2024-11-04,Perfect collar with amazing battery performance. Highly recommend!,5
1303,SC-2024-340-303,LOT340,SmartCollar,AMERICAS,2024-11-23,Great device with excellent battery life. Very satisfied with performance.,5
1304,SC-2024-340-304,LOT340,SmartCollar,AMERICAS,2024-12-07,Love this product! Battery lasts forever and GPS is accurate.,4
1305,SC-2024-340-305,LOT340,SmartCollar,AMERICAS,2024-10-17,Fantastic device with consistent performance. Great value for money.,4
1306,SC-2024-340-306,LOT340,SmartCollar,AMERICAS,2024-11-03,Fantastic device with consistent performance. Great value for money.,5
1307,SC-2024-340-307,LOT340,SmartCollar,AMERICAS,2024-11-30,Good basic functionality but always room for improvement.,2
1308,SC-2024-340-308,LOT340,SmartCollar,AMERICAS,2024-10-15,Fantastic device with consistent performance. Great value for money.,4
1309,SC-2024-340-309,LOT340,SmartCollar,AMERICAS,2024-11-13,Very impressed with the durability and battery life.,5
1310,SC-2024-340-310,LOT340,SmartCollar,AMERICAS,2024-10-16,Love this product! Battery lasts forever and GPS is accurate.,5
1311,SC-2024-340-311,LOT340,SmartCollar,AMERICAS,2024-11-01,Love this product! Battery lasts forever and GPS is accurate.,5
1312,SC-2024-340-312,LOT340,SmartCollar,AMERICAS,2024-11-04,Perfect collar with amazing battery performance. Highly recommend!,5
1313,SC-2024-340-313,LOT340,SmartCollar,AMERICAS,2024-11-30,"Meets basic needs, solid product overall.",3
1314,SC-2024-340-314,LOT340,SmartCollar,AMERICAS,2024-10-27,Works perfectly in all weather conditions. Highly recommend!,5
1315,SC-2024-340-315,LOT340,SmartCollar,AMERICAS,2024-12-12,Works perfectly in all weather conditions. Highly recommend!,5
1316,SC-2024-340-316,LOT340,SmartCollar,AMERICAS,2024-12-04,Best pet collar we've owned. Build quality is outstanding.,5
1317,SC-2024-340-317,LOT340,SmartCollar,AMERICAS,2024-10-16,Great device with excellent battery life. Very satisfied with performance.,4
1318,SC-2024-340-318,LOT340,SmartCollar,AMERICAS,2024-11-19,Exceptional quality and reliability. Could not be happier!,4
1319,SC-2024-340-319,LOT340,SmartCollar,AMERICAS,2024-11-06,Very impressed with the durability and battery life.,4
1320,SC-2024-340-320,LOT340,SmartCollar,AMERICAS,2024-12-13,Best pet collar we've owned. Build quality is outstanding.,5
1321,SC-2024-340-321,LOT340,SmartCollar,AMERICAS,2024-11-09,Great device with excellent battery life. Very satisfied with performance.,4
1322,SC-2024-340-322,LOT340,SmartCollar,AMERICAS,2024-12-03,Best pet collar we've owned. Build quality is outstanding.,4
1323,SC-2024-340-323,LOT340,SmartCollar,AMERICAS,2024-11-11,Great device with excellent battery life. Very satisfied with performance.,5
1324,SC-2024-340-324,LOT340,SmartCollar,AMERICAS,2024-11-04,Very impressed with the durability and battery life.,4
1325,SC-2024-340-325,LOT340,SmartCollar,AMERICAS,2024-12-07,Very impressed with the durability and battery life.,5
1326,SC-2024-340-326,LOT340,SmartCollar,AMERICAS,2024-11-25,Satisfactory performance overall. Does what it should.,3
1327,SC-2024-340-327,LOT340,SmartCollar,AMERICAS,2024-10-25,Satisfactory performance overall. Does what it should.,3
1328,SC-2024-340-328,LOT340,SmartCollar,AMERICAS,2024-11-19,Works perfectly in all weather conditions. Highly recommend!,4
1329,SC-2024-340-329,LOT340,SmartCollar,AMERICAS,2024-11-12,Works perfectly in all weather conditions. Highly recommend!,5
1330,SC-2024-340-330,LOT340,SmartCollar,AMERICAS,2024-11-05,Fantastic device with consistent performance. Great value for money.,4
1331,SC-2024-340-331,LOT340,SmartCollar,AMERICAS,2024-12-11,Fantastic device with consistent performance. Great value for money.,5
1332,SC-2024-340-332,LOT340,SmartCollar,AMERICAS,2024-10-20,Works perfectly in all weather conditions. Highly recommend!,4
1333,SC-2024-340-333,LOT340,SmartCollar,AMERICAS,2024-11-14,Works perfectly in all weather conditions. Highly recommend!,4
1334,SC-2024-340-334,LOT340,SmartCollar,AMERICAS,2024-11-28,Fantastic device with consistent performance. Great value for money.,5
1335,SC-2024-340-335,LOT340,SmartCollar,AMERICAS,2024-10-26,Fantastic device with consistent performance. Great value for money.,4
1336,SC-2024-340-336,LOT340,SmartCollar,AMERICAS,2024-11-21,Works perfectly in all weather conditions. Highly recommend!,5
1337,SC-2024-340-337,LOT340,SmartCollar,AMERICAS,2024-10-27,Fantastic device with consistent performance. Great value for money.,4
1338,SC-2024-340-338,LOT340,SmartCollar,AMERICAS,2024-11-27,Great device with excellent battery life. Very satisfied with performance.,5
1339,SC-2024-340-339,LOT340,SmartCollar,AMERICAS,2024-12-14,Great device with excellent battery life. Very satisfied with performance.,4
1340,SC-2024-340-340,LOT340,SmartCollar,AMERICAS,2024-11-24,Good basic functionality but always room for improvement.,2
1341,SC-2024-340-341,LOT340,SmartCollar,AMERICAS,2024-11-24,Perfect collar with amazing battery performance. Highly recommend!,4
1342,SC-2024-340-342,LOT340,SmartCollar,AMERICAS,2024-11-25,Perfect collar with amazing battery performance. Highly recommend!,5
1343,SC-2024-340-343,LOT340,SmartCollar,AMERICAS,2024-11-22,Fantastic device with consistent performance. Great value for money.,4
1344,SC-2024-340-344,LOT340,SmartCollar,AMERICAS,2024-11-23,Great device with excellent battery life. Very satisfied with performance.,5
1345,SC-2024-340-345,LOT340,SmartCollar,AMERICAS,2024-10-20,Satisfactory performance overall. Does what it should.,2
1346,SC-2024-340-346,LOT340,SmartCollar,AMERICAS,2024-12-07,Exceptional quality and reliability. Could not be happier!,4
1347,SC-2024-340-347,LOT340,SmartCollar,AMERICAS,2024-10-26,Best pet collar we've owned. Build quality is outstanding.,5
1348,SC-2024-340-348,LOT340,SmartCollar,AMERICAS,2024-12-08,Works perfectly in all weather conditions. Highly recommend!,4
1349,SC-2024-340-349,LOT340,SmartCollar,AMERICAS,2024-10-25,"Meets basic needs, solid product overall.",3
1350,SC-2024-340-350,LOT340,SmartCollar,AMERICAS,2024-12-08,Fantastic device with consistent performance. Great value for money.,4
1351,SC-2024-339-001,LOT339,SmartCollar,APAC,2024-12-06,Great device with excellent battery life. Very satisfied with performance.,5
1352,SC-2024-339-002,LOT339,SmartCollar,APAC,2024-11-10,Perfect collar with amazing battery performance. Highly recommend!,5
1353,SC-2024-339-003,LOT339,SmartCollar,APAC,2024-10-19,"Meets basic needs, solid product overall.",3
1354,SC-2024-339-004,LOT339,SmartCollar,APAC,2024-12-04,Perfect collar with amazing battery performance. Highly recommend!,4
1355,SC-2024-339-005,LOT339,SmartCollar,APAC,2024-12-04,Fantastic device with consistent performance. Great value for money.,4
1356,SC-2024-339-006,LOT339,SmartCollar,APAC,2024-10-18,Works perfectly in all weather conditions. Highly recommend!,5
1357,SC-2024-339-007,LOT339,SmartCollar,APAC,2024-10-23,Perfect collar with amazing battery performance. Highly recommend!,4
1358,SC-2024-339-008,LOT339,SmartCollar,APAC,2024-11-10,Good basic functionality but always room for improvement.,3
1359,SC-2024-339-009,LOT339,SmartCollar,APAC,2024-11-05,Fantastic device with consistent performance. Great value for money.,5
1360,SC-2024-339-010,LOT339,SmartCollar,APAC,2024-10-26,Fantastic device with consistent performance. Great value for money.,5
1361,SC-2024-339-011,LOT339,SmartCollar,APAC,2024-11-07,Great device with excellent battery life. Very satisfied with performance.,4
1362,SC-2024-339-012,LOT339,SmartCollar,APAC,2024-10-19,Works perfectly in all weather conditions. Highly recommend!,5
1363,SC-2024-339-013,LOT339,SmartCollar,APAC,2024-10-22,Exceptional quality and reliability. Could not be happier!,4
1364,SC-2024-339-014,LOT339,SmartCollar,APAC,2024-10-18,Exceptional quality and reliability. Could not be happier!,5
1365,SC-2024-339-015,LOT339,SmartCollar,APAC,2024-10-24,Love this product! Battery lasts forever and GPS is accurate.,4
1366,SC-2024-339-016,LOT339,SmartCollar,APAC,2024-10-27,Great device with excellent battery life. Very satisfied with performance.,4
1367,SC-2024-339-017,LOT339,SmartCollar,APAC,2024-11-18,Works perfectly in all weather conditions. Highly recommend!,5
1368,SC-2024-339-018,LOT339,SmartCollar,APAC,2024-12-03,Fantastic device with consistent performance. Great value for money.,4
1369,SC-2024-339-019,LOT339,SmartCollar,APAC,2024-10-28,Fantastic device with consistent performance. Great value for money.,5
1370,SC-2024-339-020,LOT339,SmartCollar,APAC,2024-11-15,Great device with excellent battery life. Very satisfied with performance.,4
1371,SC-2024-339-021,LOT339,SmartCollar,APAC,2024-11-06,Works as expected. Decent value for money.,3
1372,SC-2024-339-022,LOT339,SmartCollar,APAC,2024-11-05,Good basic functionality but always room for improvement.,3
1373,SC-2024-339-023,LOT339,SmartCollar,APAC,2024-11-26,Love this product! Battery lasts forever and GPS is accurate.,4
1374,SC-2024-339-024,LOT339,SmartCollar,APAC,2024-12-07,Best pet collar we've owned. Build quality is outstanding.,4
1375,SC-2024-339-025,LOT339,SmartCollar,APAC,2024-10-24,Love this product! Battery lasts forever and GPS is accurate.,5
1376,SC-2024-339-026,LOT339,SmartCollar,APAC,2024-11-07,Best pet collar we've owned. Build quality is outstanding.,5
1377,SC-2024-339-027,LOT339,SmartCollar,APAC,2024-12-02,Perfect collar with amazing battery performance. Highly recommend!,5
1378,SC-2024-339-028,LOT339,SmartCollar,APAC,2024-12-05,Works perfectly in all weather conditions. Highly recommend!,4
1379,SC-2024-339-029,LOT339,SmartCollar,APAC,2024-10-21,Fantastic device with consistent performance. Great value for money.,4
1380,SC-2024-339-030,LOT339,SmartCollar,APAC,2024-10-24,Best pet collar we've owned. Build quality is outstanding.,4
1381,SC-2024-339-031,LOT339,SmartCollar,APAC,2024-11-01,Works as expected. Decent value for money.,2
1382,SC-2024-339-032,LOT339,SmartCollar,APAC,2024-12-09,Love this product! Battery lasts forever and GPS is accurate.,4
1383,SC-2024-339-033,LOT339,SmartCollar,APAC,2024-10-29,Works as expected. Decent value for money.,3
1384,SC-2024-339-034,LOT339,SmartCollar,APAC,2024-11-19,Fantastic device with consistent performance. Great value for money.,4
1385,SC-2024-339-035,LOT339,SmartCollar,APAC,2024-11-17,Great device with excellent battery life. Very satisfied with performance.,4
1386,SC-2024-339-036,LOT339,SmartCollar,APAC,2024-12-04,Perfect collar with amazing battery performance. Highly recommend!,5
1387,SC-2024-339-037,LOT339,SmartCollar,APAC,2024-12-14,Exceptional quality and reliability. Could not be happier!,5
1388,SC-2024-339-038,LOT339,SmartCollar,APAC,2024-10-24,Exceptional quality and reliability. Could not be happier!,4
1389,SC-2024-339-039,LOT339,SmartCollar,APAC,2024-10-20,Best pet collar we've owned. Build quality is outstanding.,4
1390,SC-2024-339-040,LOT339,SmartCollar,APAC,2024-12-12,Exceptional quality and reliability. Could not be happier!,4
1391,SC-2024-339-041,LOT339,SmartCollar,APAC,2024-10-17,Perfect collar with amazing battery performance. Highly recommend!,5
1392,SC-2024-339-042,LOT339,SmartCollar,APAC,2024-11-08,Great device with excellent battery life. Very satisfied with performance.,5
1393,SC-2024-339-043,LOT339,SmartCollar,APAC,2024-10-28,Very impressed with the durability and battery life.,4
1394,SC-2024-339-044,LOT339,SmartCollar,APAC,2024-11-29,Love this product! Battery lasts forever and GPS is accurate.,4
1395,SC-2024-339-045,LOT339,SmartCollar,APAC,2024-12-01,Great device with excellent battery life. Very satisfied with performance.,4
1396,SC-2024-339-046,LOT339,SmartCollar,APAC,2024-12-01,Works perfectly in all weather conditions. Highly recommend!,4
1397,SC-2024-339-047,LOT339,SmartCollar,APAC,2024-10-31,Satisfactory performance overall. Does what it should.,3
1398,SC-2024-339-048,LOT339,SmartCollar,APAC,2024-11-13,Works perfectly in all weather conditions. Highly recommend!,5
1399,SC-2024-339-049,LOT339,SmartCollar,APAC,2024-10-25,Very impressed with the durability and battery life.,5
